,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
246,Florida,Jefferson,Obama,McCain,Others,4088,3797,93,51.2,47.6,1.2,D,R,O
247,Florida,Lafayette,McCain,Obama,Others,2679,642,56,79.3,19.0,1.7,R,D,O
248,Florida,Lake,McCain,Obama,Others,82802,62948,1176,56.4,42.8,0.8,R,D,O
249,Florida,Lee,McCain,Obama,Others,147608,119701,2688,54.7,44.3,1.0,R,D,O
250,Florida,Leon,Obama,McCain,Others,91747,55705,1483,61.6,37.4,1.0,D,R,O
251,Florida,Levy,McCain,Obama,Others,11754,6711,324,62.6,35.7,1.7,R,D,O
252,Florida,Liberty,McCain,Obama,Others,2339,895,52,71.2,27.2,1.6,R,D,O
253,Florida,Madison,McCain,Obama,Others,4544,4270,93,51.0,47.9,1.0,R,D,O
254,Florida,Manatee,McCain,Obama,Others,80721,70034,1712,52.9,45.9,1.1,R,D,O
255,Florida,Marion,McCain,Obama,Others,89628,70839,2075,55.1,43.6,1.3,R,D,O
256,Florida,Martin,McCain,Obama,Others,44143,33508,871,56.2,42.7,1.1,R,D,O
257,Florida,Miami-Dade,Obama,McCain,Others,499831,360551,4254,57.8,41.7,0.5,D,R,O
258,Florida,Monroe,Obama,McCain,Others,20907,18933,562,51.7,46.9,1.4,D,R,O
259,Florida,Nassau,McCain,Obama,Others,27403,10618,371,71.4,27.7,1.0,R,D,O
260,Florida,Okaloosa,McCain,Obama,Others,68789,25872,1120,71.8,27.0,1.2,R,D,O
261,Florida,Okeechobee,McCain,Obama,Others,7561,5108,170,58.9,39.8,1.3,R,D,O
262,Florida,Orange,Obama,McCain,Others,273009,186832,2870,59.0,40.4,0.6,D,R,O
263,Florida,Osceola,Obama,McCain,Others,59962,40086,877,59.4,39.7,0.9,D,R,O
264,Florida,Palm Beach,Obama,McCain,Others,361271,226037,4128,61.1,38.2,0.7,D,R,O
265,Florida,Pasco,McCain,Obama,Others,110104,102417,3068,51.1,47.5,1.4,R,D,O
266,Florida,Pinellas,Obama,McCain,Others,248299,210066,6787,53.4,45.2,1.5,D,R,O
267,Florida,Polk,McCain,Obama,Others,128878,113865,2961,52.5,46.3,1.2,R,D,O
268,Florida,Putnam,McCain,Obama,Others,19637,13236,406,59.0,39.8,1.2,R,D,O
269,Florida,Saint Johns,McCain,Obama,Others,69222,35791,1067,65.3,33.7,1.0,R,D,O
270,Florida,Saint Lucie,Obama,McCain,Others,67125,52512,1334,55.5,43.4,1.1,D,R,O
271,Florida,Santa Rosa,McCain,Obama,Others,55972,19470,935,73.3,25.5,1.2,R,D,O
272,Florida,Sarasota,McCain,Obama,Others,102897,102686,2426,49.5,49.4,1.2,R,D,O
273,Florida,Seminole,McCain,Obama,Others,105070,99335,2021,50.9,48.1,1.0,R,D,O
274,Florida,Sumter,McCain,Obama,Others,30866,17655,462,63.0,36.0,0.9,R,D,O
275,Florida,Suwanee,McCain,Obama,Others,12534,4916,212,71.0,27.8,1.2,R,D,O
276,Florida,Taylor,McCain,Obama,Others,6457,2803,127,68.8,29.9,1.4,R,D,O
277,Florida,Union,McCain,Obama,Others,3940,1300,53,74.4,24.6,1.0,R,D,O
278,Florida,Volusia,Obama,McCain,Others,127795,113938,3122,52.2,46.5,1.3,D,R,O
279,Florida,Wakulla,McCain,Obama,Others,8877,5311,188,61.7,36.9,1.3,R,D,O
