AAPL,20160930,2,136410,8.1
AAPL,20160930,2,41154,8.39
AAPL,20160930,2,78581,8.0
AAPL,20160930,2,77028,8.16
AAPL,20160930,2,9584,8.16
AAPL,20160930,2,77028,8.87
AAPL,20170930,2,78581,9.0
AAPL,20170930,2,41154,8.26
AAPL,20170930,2,156073,9.6
AAPL,20170930,2,185971,9.86
AAPS,20031231,3,42561,1.3533
AAPS,20051231,3,10474,2.06
AAPS,20061231,3,109095,2.55
AAPS,20071231,3,82595,2.4
AAPS,20071231,3,109095,2.3
AAPS,20071231,3,7891,2.29
AAPS,20081231,3,109095,2.45
AAPS,20081231,3,127058,2.5
AAPS,20091231,3,129918,2.87
AAPS,20091231,3,104616,2.96
AAPS,20091231,3,47920,2.95
AAPS,20101231,3,78762,3.58
AAPS,20101231,3,10474,3.66
AAPS,20101231,3,56168,3.6
AAPS,20101231,3,113156,3.56
AAPS,20101231,3,73767,3.58
AAPS,20101231,3,10474,3.8
AAPS,20101231,3,78762,3.78
AAPS,20101231,3,78762,4.0
AAPS,20111231,3,107166,4.7
AAPS,20111231,3,9721,4.45
AAPS,20111231,3,135229,4.61
AAPS,20111231,3,56168,4.7
AAPS,20111231,3,105975,4.72
AAPS,20111231,3,59163,5.03
AAPS,20111231,3,56168,5.03
AAPS,20121231,3,148179,6.04
AAPS,20121231,3,9721,5.2
AAPS,20121231,3,10474,5.3
AAPS,20121231,3,107166,5.3
AAPS,20121231,3,124790,5.31
AAPS,20121231,3,56168,5.1
AAPS,20131231,3,78762,5.38
AAPS,20131231,3,78762,5.38
AAPS,20131231,3,9947,5.45
AAPS,20131231,3,10474,5.5
AAPS,20131231,3,78762,5.31
AAPS,20131231,3,111111,5.55
AAPS,20131231,3,124790,5.51
AAPS,20131231,3,107166,5.36
AAPS,20131231,3,111111,5.54
AAPS,20131231,3,148179,5.65
AAPS,20131231,3,87084,5.63
AAPS,20131231,3,85951,5.56
AAPS,20131231,3,7891,5.5
AAPS,20131231,3,113415,5.45
AAPS,20131231,3,10474,5.52
AAPS,20131231,3,9721,5.3
AAPS,20131231,3,135799,5.64
AAPS,20131231,3,1395,5.42
AAPS,20131231,3,113251,5.546
AAPS,20131231,3,113156,5.58
AAPS,20131231,3,105975,5.56
AAPS,20131231,3,82287,5.62
AAPS,20131231,3,56168,5.55
AAPS,20131231,3,82287,5.64
AAPS,20131231,3,47920,5.63
AAPS,20131231,3,59163,5.39
AAPS,20131231,3,81850,5.45
AAPS,20131231,3,111111,5.45
AAPS,20131231,3,10474,5.65
AAPS,20131231,3,124790,5.51
AAPS,20131231,3,132143,5.49
AAPS,20131231,3,119258,5.51
AAPS,20131231,3,56168,6.76
AAPS,20131231,3,56168,5.48
AAPS,20131231,3,1395,5.52
AAPS,20131231,3,113415,5.65
AAPS,20131231,3,82287,5.62
AAPS,20131231,3,85951,5.47
AAPS,20131231,3,148179,5.52
AAPS,20131231,3,147130,5.71
AAPS,20131231,3,105975,5.54
AAPS,20131231,3,82287,5.58
AAPS,20131231,3,135799,5.61
AAPS,20131231,3,147130,5.65
AAPS,20131231,3,7891,5.55
AAPS,20131231,3,47920,5.57
AAPS,20131231,3,59163,5.41
AAPS,20131231,3,113415,5.6
AAPS,20131231,3,10474,5.55
AAPS,20131231,3,113156,5.5
AAPS,20131231,3,87084,5.58
AAPS,20131231,3,9721,5.51
AAPS,20131231,3,113415,5.52
AAPS,20131231,3,10474,5.54
AAPS,20131231,3,105975,5.49
AAPS,20131231,3,82287,5.59
AAPS,20131231,3,3703,6.266
AAPS,20131231,3,59163,5.42
AAPS,20141231,3,81850,7.45
AAPS,20141231,3,47920,7.21
