AMGN,19871102,3,0.0004
AMGN,19880129,0,0.0004
AMGN,19880507,1,0.0004
AMGN,19880727,2,0.0006
AMGN,19881025,3,0.0004
AMGN,19890120,0,0.0004
AMGN,19890508,1,0.0002
AMGN,19890717,2,-0.011000000000000001
AMGN,19891020,3,0.001
AMGN,19900123,0,0.0046
AMGN,19900501,1,0.0091
AMGN,19900720,2,0.0075
AMGN,19900721,2,0.0121
AMGN,19901020,3,0.0137
AMGN,19910122,0,0.0191
AMGN,19910501,1,0.0325
AMGN,19910720,2,0.0346
AMGN,19911021,3,0.0425
AMGN,19920203,0,0.0512
AMGN,19920421,1,0.0537
AMGN,19920721,2,0.0612
AMGN,19921020,3,0.075
AMGN,19930205,0,0.0725
AMGN,19930422,1,0.0687
AMGN,19930726,2,0.08
AMGN,19931022,3,0.0812
AMGN,19940201,0,0.08
AMGN,19940421,1,0.0825
AMGN,19940718,2,0.0962
AMGN,19941018,3,0.1025
AMGN,19950201,0,0.1087
AMGN,19950418,1,0.0975
AMGN,19950720,2,0.1237
AMGN,19951019,3,0.13
AMGN,19960131,0,0.135
AMGN,19960417,1,0.1275
AMGN,19960718,2,0.16
AMGN,19961015,3,0.16
AMGN,19970123,0,0.16
AMGN,19970417,1,0.1625
AMGN,19970715,2,0.18
AMGN,19971022,3,0.165
AMGN,19980122,0,0.1675
AMGN,19980422,1,0.1775
AMGN,19980722,2,0.205
AMGN,19981027,3,0.2075
AMGN,19990128,0,0.225
AMGN,19990420,1,0.23
AMGN,19990712,2,0.25
AMGN,19991020,3,0.28
AMGN,20000125,0,0.26
AMGN,20000425,1,0.25
AMGN,20000726,2,0.28
AMGN,20001026,3,0.29
AMGN,20010122,0,0.24
AMGN,20010426,1,0.28
AMGN,20010726,2,0.3
AMGN,20011025,3,0.3
AMGN,20020123,0,0.3
AMGN,20020425,1,0.32
AMGN,20020724,2,0.38
AMGN,20021023,3,0.34
AMGN,20030123,0,0.35
AMGN,20030422,1,0.42
AMGN,20030722,2,0.49
AMGN,20031021,3,0.53
AMGN,20040122,0,0.46
AMGN,20040422,1,0.57
AMGN,20040722,2,0.62
AMGN,20041020,3,0.64
AMGN,20050127,0,0.58
AMGN,20050421,1,0.72
AMGN,20050719,2,0.88
AMGN,20051019,3,0.85
AMGN,20060126,0,0.75
AMGN,20060418,1,0.91
AMGN,20060720,2,1.05
AMGN,20061023,3,1.04
AMGN,20070125,0,0.9
AMGN,20070423,1,1.08
AMGN,20070726,2,1.12
AMGN,20071024,3,1.08
AMGN,20080124,0,1.0
AMGN,20080424,1,1.12
AMGN,20080728,2,1.14
AMGN,20081022,3,1.23
AMGN,20090126,0,1.06
AMGN,20090423,1,1.08
AMGN,20090727,2,1.29
AMGN,20091021,3,1.49
AMGN,20100125,0,1.05
AMGN,20100421,1,1.3
AMGN,20100729,2,1.38
AMGN,20101025,3,1.36
AMGN,20110124,0,1.17
AMGN,20110420,1,1.34
AMGN,20110729,2,1.37
AMGN,20111024,3,1.4
AMGN,20120126,0,1.21
AMGN,20120424,1,1.61
AMGN,20120726,2,1.83
AMGN,20121023,3,1.67
AMGN,20130123,0,1.4
AMGN,20130423,1,1.96
AMGN,20130730,2,1.89
AMGN,20131022,3,1.94
AMGN,20140128,0,1.82
AMGN,20140422,1,1.87
AMGN,20140729,2,2.37
AMGN,20141027,3,2.3
AMGN,20150127,0,2.16
AMGN,20150421,1,2.48
AMGN,20150730,2,2.57
AMGN,20151028,3,2.72
AMGN,20160128,0,2.61
AMGN,20160428,1,2.9
AMGN,20160727,2,2.84
AMGN,20161027,3,3.02
AMGN,20170202,0,2.89
AMGN,20170426,1,3.15
AMP,19830428,1,0.16
AMP,19830727,2,0.1867
AMP,19831027,3,0.195
AMP,19840126,0,0.215
AMP,19840427,1,0.25
AMP,19840726,2,0.275
AMP,19841026,3,0.23
AMP,19850124,0,0.185
AMP,19850426,1,0.145
AMP,19850725,2,0.155
AMP,19851024,3,0.1
AMP,19860123,0,0.1
AMP,19860424,1,0.155
AMP,19860724,2,0.195
AMP,19861024,3,0.195
AMP,19870129,0,0.215
AMP,19870422,1,0.25
AMP,19870723,2,0.29
AMP,19871021,3,0.29
AMP,19880128,0,0.325
AMP,19880429,1,0.36
AMP,19880728,2,0.39
AMP,19881028,3,0.335
AMP,19890125,0,0.395
AMP,19890425,1,0.36
AMP,19890727,2,0.31
AMP,19891026,3,0.32
AMP,19900125,0,0.325
AMP,19900425,1,0.375
AMP,19900725,2,0.32
AMP,19901024,3,0.34
AMP,19910123,0,0.315
AMP,19910425,1,0.33
AMP,19910724,2,0.305
AMP,19911023,3,0.29
AMP,19920122,0,0.3
AMP,19920422,1,0.33
AMP,19920722,2,0.34
AMP,19921028,3,0.37
AMP,19930127,0,0.335
AMP,19930421,1,0.345
AMP,19930728,2,0.36
AMP,19931027,3,0.37
AMP,19940126,0,0.34
AMP,19940426,1,0.38
AMP,19940727,2,0.455
AMP,19941026,3,0.445
AMP,19950125,0,0.48
AMP,19950426,1,0.5
AMP,19950726,2,0.61
AMP,19951025,3,0.51
AMP,19960124,0,0.52
AMP,19960424,1,0.53
AMP,19960724,2,0.53
AMP,19961023,3,0.43
AMP,19970122,0,0.4
AMP,19970423,1,0.46
AMP,19970723,2,0.54
AMP,19971022,3,0.55
AMP,19980128,0,0.58
AMP,19980422,1,0.47
AMP,19980724,2,0.25
AMP,19981023,3,0.36
AMP,19990128,0,0.49
AMT,19830429,1,-0.79
AMT,19830725,2,-0.57
AMT,19831114,3,-1.02
AMT,19840126,0,0.11
AMT,19840505,1,-4.42
AMT,19840727,2,-4.17
AMT,19841122,3,-1.33
AMT,19850123,0,-0.11
AMT,19850430,1,0.09
AMT,19850725,2,0.55
AMT,19851202,3,0.39
AMT,19860123,0,-0.22
AMT,19860429,1,-0.27
AMT,19860728,2,0.14
AMT,19861125,3,0.01
AMT,19870123,0,0.06
AMT,19870424,1,-0.2
AMT,19870723,2,-0.09
AMT,19871120,3,-0.46
AMT,19880126,0,-0.22
AMT,19880426,1,-0.31
AMT,19880727,2,-0.2
AMT,19881119,3,-4.39
AMT,19890123,0,0.2
AMT,19890425,1,0.19
AMT,19890725,2,0.27
AMT,19891121,3,0.2
AMT,19900124,0,0.11
AMT,19900424,1,0.19
AMT,19900721,2,0.17
AMT,19901118,3,0.0
AMT,19910122,0,-0.01
AMT,19910422,1,0.26
AMT,19910720,2,0.0
AMT,19911121,3,0.07
AMT,19920120,0,0.19
AMT,19920421,1,0.05
AMT,19920720,2,0.22
AMT,19921116,3,0.09
AMT,19930122,0,0.13
AMT,19930422,1,0.33
AMT,19930719,2,0.2
AMT,19931112,3,0.11
AMT,19940121,0,0.17
AMT,19940415,1,0.12
AMT,19940715,2,0.36
AMT,19941108,3,0.05
AMT,19950120,0,0.29
AMT,19950421,1,0.4
AMT,19950718,2,0.46
AMT,19951107,3,0.39
AMT,19960122,0,0.21
AMT,19960416,1,0.34
AMZN,19970611,1,-0.0017
AMZN,19970611,1,-0.0025
AMZN,19970611,1,-0.0083
AMZN,19970611,1,-0.0083
AMZN,19970611,1,-0.0108
AMZN,19970710,2,-0.0233
AMZN,19971023,3,-0.03
AMZN,19980122,0,-0.0325
AMZN,19980427,1,-0.0333
AMZN,19980722,2,-0.0733
AMZN,19981028,3,-0.0817
AMZN,19990126,0,-0.07
AMZN,19990428,1,-0.115
AMZN,19990721,2,-0.255
AMZN,19991027,3,-0.26
AMZN,20000202,0,-0.55
AMZN,20000426,1,-0.35
AMZN,20000726,2,-0.33
AMZN,20001024,3,-0.25
AMZN,20010130,0,-0.25
AMZN,20010424,1,-0.21
AMZN,20010723,2,-0.16
AMZN,20011023,3,-0.16
AMZN,20020122,0,0.09
AMZN,20020423,1,-0.01
AMZN,20020723,2,-0.01
AMZN,20021024,3,0.0
AMZN,20030123,0,0.19
AMZN,20030424,1,0.1
AMZN,20030722,2,0.1
AMZN,20031021,3,0.11
AMZN,20040127,0,0.29
AMZN,20040422,1,0.23
AMZN,20040722,2,0.18
AMZN,20041021,3,0.17
AMZN,20050202,0,0.35
AMZN,20050426,1,0.18
AMZN,20050726,2,0.12
AMZN,20051025,3,0.07
AMZN,20060202,0,0.47
AMZN,20060425,1,0.12
AMZN,20060725,2,0.05
AMZN,20061024,3,0.05
AMZN,20070201,0,0.23
AMZN,20070424,1,0.26
AMZN,20070724,2,0.19
AMZN,20071023,3,0.19
AMZN,20080130,0,0.48
AMZN,20080423,1,0.34
AMZN,20080723,2,0.37
AMZN,20081022,3,0.27
AMZN,20090129,0,0.52
AMZN,20090423,1,0.41
AMZN,20090723,2,0.32
AMZN,20091022,3,0.45
AMZN,20100128,0,0.85
AMZN,20100422,1,0.66
AMZN,20100722,2,0.45
AMZN,20101021,3,0.51
AMZN,20110127,0,0.91
AMZN,20110426,1,0.44
AMZN,20110726,2,0.41
AMZN,20111025,3,0.14
AMZN,20120131,0,0.38
AMZN,20120426,1,0.28
AMZN,20120726,2,0.16
AMZN,20121025,3,-0.23
AMZN,20130129,0,0.21
AMZN,20130425,1,0.18
AMZN,20130725,2,-0.02
AMZN,20131024,3,-0.09
AMZN,20140130,0,0.51
AMZN,20140424,1,0.23
AMZN,20140724,2,-0.27
AMZN,20141023,3,-0.95
AMZN,20150129,0,0.45
AMZN,20150423,1,-0.12
AMZN,20150723,2,0.19
AMZN,20151022,3,0.17
AMZN,20160128,0,1.0
AMZN,20160428,1,1.07
AMZN,20160728,2,1.78
AMZN,20161027,3,0.52
AMZN,20170202,0,1.54
AMZN,20170427,1,1.48
AN,19850423,1,0.44
AN,19850723,2,0.57
AN,19851022,3,0.4675
AN,19860124,0,0.3775
AN,19860422,1,0.32
AN,19860722,2,0.2475
AN,19861023,3,0.17
AN,19870127,0,0.1625
AN,19870422,1,0.255
AN,19870722,2,0.305
AN,19871021,3,0.4
AN,19880127,0,0.3675
AN,19880426,1,0.455
AN,19880727,2,0.6475
AN,19881022,3,0.5375
AN,19890124,0,0.3625
AN,19890421,1,0.4475
AN,19890726,2,0.48
AN,19891023,3,0.32
AN,19900123,0,0.315
AN,19900423,1,0.455
AN,19900723,2,0.375
AN,19901020,3,0.52
AN,19910122,0,0.535
AN,19910422,1,0.49
AN,19910722,2,0.31
AN,19911021,3,0.37
AN,19920122,0,0.2
AN,19920421,1,0.235
AN,19920722,2,0.24
AN,19921021,3,0.425
AN,19930125,0,0.55
AN,19930421,1,0.345
AN,19930723,2,0.49
AN,19931022,3,0.45
AN,19940124,0,0.465
AN,19940421,1,0.4
AN,19940725,2,0.415
AN,19941024,3,0.475
AN,19950123,0,0.54
AN,19950424,1,0.525
AN,19950724,2,0.54
AN,19951023,3,0.605
AN,19960122,0,0.51
AN,19960422,1,0.675
AN,19960722,2,0.6
AN,19961021,3,0.54
AN,19970122,0,0.78
AN,19970421,1,0.68
AN,19970722,2,0.63
AN,19971021,3,0.65
AN,19980122,0,0.53
AN,19980421,1,0.4
AN,19980722,2,0.41
AN,19981021,3,0.31
ANDV,20000112,0,-0.4
ANDV,20000127,0,-1.58
ANDV,20000427,1,-0.22
ANDW,19830429,1,0.0326
ANDW,19830727,2,0.0444
ANDW,19831117,3,0.0662
ANDW,19840127,0,0.0375
ANDW,19840427,1,0.0405
ANDW,19840727,2,0.0533
ANDW,19841116,3,0.0741
ANDW,19850124,0,0.0415
ANDW,19850502,1,0.0148
ANDW,19850726,2,0.0365
ANDW,19851115,3,0.0464
ANDW,19860124,0,0.0227
ANDW,19860425,1,0.0277
ANDW,19860725,2,0.0119
ANDW,19861114,3,0.0316
ANDW,19870126,0,0.0227
ANDW,19870427,1,0.0128
ANDW,19870727,2,0.0237
ANDW,19871119,3,0.0899
ANDW,19880126,0,0.0267
ANDW,19880422,1,0.0247
ANDW,19880723,2,0.0267
ANDW,19881119,3,0.0602
ANDW,19890119,0,0.0247
ANDW,19890420,1,0.0286
ANDW,19890720,2,0.0365
ANDW,19891120,3,0.0701
ANDW,19900125,0,0.0346
ANDW,19900420,1,0.0356
ANDW,19900723,2,0.0365
ANDW,19901119,3,0.0721
ANDW,19910125,0,0.0405
ANDW,19910420,1,0.0444
ANDW,19910722,2,0.0514
ANDW,19911120,3,0.0899
ANDW,19920124,0,0.0415
ANDW,19920427,1,0.0425
ANDW,19920724,2,0.0593
ANDW,19921113,3,0.1205
ANDW,19930122,0,0.0563
ANDW,19930422,1,0.0533
ANDW,19930723,2,0.0751
ANDW,19931112,3,0.1383
ANDW,19940121,0,0.0751
ANDW,19940421,1,0.1037
ANDW,19940720,2,0.1244
ANDW,19941117,3,0.2015
ANDW,19950119,0,0.1274
ANDW,19950421,1,0.16
ANDW,19950719,2,0.1956
ANDW,19951030,3,0.2711
ANDW,19960117,0,0.1778
ANDW,19960418,1,0.2133
ANDW,19960716,2,0.26
ANDW,19961028,3,0.34
ANDW,19970116,0,0.2667
ANDW,19970417,1,0.29
ANDW,19970716,2,0.3
ANDW,19971027,3,0.34
ANDW,19980116,0,0.32
ANDW,19980416,1,0.27
ANDW,19980716,2,0.28
ANDW,19981026,3,0.31
ANDW,19990121,0,0.28
ANDW,19990415,1,0.09
ANDW,19990715,2,0.18
ANDW,19991026,3,0.16
ANDW,20000120,0,0.21
ANDW,20000420,1,0.21
ANDW,20000720,2,0.26
ANDW,20001024,3,0.3
ANDW,20010118,0,0.26
ANDW,20010419,1,0.1
ANDW,20010719,2,0.15
ANDW,20011022,3,0.25
ANDW,20020117,0,0.1
ANDW,20020418,1,0.04
ANDW,20020718,2,0.05
ANDW,20021021,3,0.07
ANDW,20030116,0,0.07
ANDW,20030417,1,-0.02
ANDW,20030729,2,0.09
ANDW,20031031,3,0.1
ANDW,20040202,0,0.08
ANDW,20040429,1,0.11
ANDW,20040726,2,0.14
ANDW,20041028,3,0.1
ANDW,20050127,0,0.12
ANDW,20050428,1,0.13
ANDW,20050728,2,0.12
ANDW,20051027,3,0.09
ANDW,20060126,0,0.11
ANDW,20060427,1,0.05
ANDW,20060727,2,0.09
ANDW,20061026,3,0.15
ANDW,20070201,0,0.08
ANDW,20070503,1,0.09
ANDW,20070730,2,0.11
ANDW,20071030,3,0.2
ANF,19961030,3,0.015
ANF,19961030,3,0.115
ANF,19961030,3,-0.01
ANF,19961030,3,0.0
ANF,19961118,3,0.045
ANF,19970224,0,0.2
ANF,19970513,1,0.005
ANF,19970811,2,0.02
ANF,19971111,3,0.1
ANF,19980217,0,0.34
ANF,19980518,1,0.06
ANF,19980811,2,0.1
ANF,19981110,3,0.24
ANF,19990216,0,0.56
ANF,19990511,1,0.115
ANF,19990810,2,0.17
ANF,19991109,3,0.36
ANF,20000215,0,0.73
ANF,20000509,1,0.16
ANF,20000808,2,0.21
ANF,20001107,3,0.43
ANF,20010220,0,0.76
ANF,20010515,1,0.2
ANF,20010814,2,0.24
ANF,20011113,3,0.43
ANF,20020219,0,0.78
ANF,20020514,1,0.23
ANF,20020813,2,0.31
ANF,20021112,3,0.48
ANF,20030218,0,0.93
ANF,20030513,1,0.26
ANF,20030812,2,0.35
ANF,20031111,3,0.51
ANF,20040217,0,0.96
ANF,20040511,1,0.31
ANF,20040810,2,0.44
ANF,20041109,3,0.64
ANF,20050215,0,1.15
ANF,20050517,1,0.45
ANF,20050816,2,0.63
ANF,20051115,3,0.88
ANF,20060214,0,1.8
ANF,20060516,1,0.62
ANF,20060815,2,0.72
ANF,20061114,3,1.11
ANF,20070221,0,2.14
ANF,20070523,1,0.65
ANF,20070822,2,0.88
ANF,20071121,3,1.29
ANF,20080215,0,2.4
ANF,20080516,1,0.69
ANF,20080815,2,0.87
ANF,20081114,3,0.72
ANF,20090213,0,1.1
ANF,20090514,1,-0.26
ANF,20090814,2,-0.09
ANF,20091113,3,0.55
ANF,20100216,0,0.91
ANF,20100518,1,-0.13
ANF,20100817,2,0.24
ANF,20101116,3,0.56
ANF,20110216,0,1.38
ANF,20110518,1,0.27
ANF,20110817,2,0.35
ANF,20111116,3,0.57
ANF,20120215,0,1.12
ANF,20120516,1,0.03
ANF,20120815,2,0.19
ANF,20121114,3,0.87
ANF,20130222,0,2.21
ANF,20130524,1,-0.09
ANF,20130822,2,0.16
ANF,20131121,3,0.46
ANF,20140226,0,1.34
ANF,20140529,1,-0.17
ANF,20140828,2,0.19
ANF,20141203,3,0.42
ANF,20150304,0,1.15
ANF,20150528,1,-0.53
ANF,20150826,2,0.12
ANF,20151120,3,0.37
ANF,20160302,0,1.08
ANF,20160526,1,-0.59
ANF,20160830,2,-0.25
ANF,20161118,3,0.02
ANF,20170302,0,0.75
ANF,20170525,1,-0.71
ANSS,19960723,2,0.03
ANSS,19960723,2,0.03
ANSS,19961021,3,0.04
ANSS,19970212,0,0.0375
ANSS,19970421,1,0.0325
ANSS,19970721,2,0.035
ANSS,19971021,3,0.025
ANSS,19980203,0,0.0425
ANSS,19980421,1,0.0425
ANSS,19980716,2,0.04
ANSS,19981020,3,0.04
ANSS,19990203,0,0.0475
ANSS,19990422,1,0.055
ANSS,19990720,2,0.0475
ANSS,19991019,3,0.05
ANSS,20000208,0,0.0625
ANSS,20000419,1,0.0675
ANSS,20000718,2,0.0625
ANSS,20001025,3,0.06
ANSS,20010206,0,0.0825
ANSS,20010418,1,0.0525
ANSS,20010719,2,0.0725
ANSS,20011025,3,0.0775
ANSS,20020205,0,0.095
ANSS,20020424,1,0.0625
ANSS,20020723,2,0.08
ANSS,20021024,3,0.07
ANSS,20030204,0,0.1075
ANSS,20030430,1,0.08
ANSS,20030731,2,0.0925
ANSS,20031105,3,0.1025
ANSS,20040212,0,0.125
ANSS,20040504,1,0.1175
ANSS,20040729,2,0.125
ANSS,20041104,3,0.125
ANSS,20050215,0,0.175
ANSS,20050503,1,0.155
ANSS,20050803,2,0.155
ANSS,20051103,3,0.175
ANSS,20060216,0,0.205
ANSS,20060427,1,0.21
ANSS,20060803,2,0.2
ANSS,20061102,3,0.21
ANSS,20070220,0,0.245
ANSS,20070503,1,0.27
ANSS,20070802,2,0.29
ANSS,20071101,3,0.29
ANSS,20080221,0,0.37
ANSS,20080501,1,0.4
ANSS,20080807,2,0.42
ANSS,20081106,3,0.43
ANSS,20090226,0,0.5
ANSS,20090507,1,0.37
ANSS,20090806,2,0.43
ANSS,20091105,3,0.45
ANSS,20100225,0,0.53
ANSS,20100506,1,0.47
ANSS,20100805,2,0.5
ANSS,20101104,3,0.51
ANSS,20110224,0,0.65
ANSS,20110505,1,0.57
ANSS,20110804,2,0.62
ANSS,20111103,3,0.66
ANSS,20120223,0,0.73
ANSS,20120503,1,0.66
ANSS,20120802,2,0.72
ANSS,20121101,3,0.74
ANSS,20130228,0,0.79
ANSS,20130502,1,0.71
ANSS,20130801,2,0.77
ANSS,20131107,3,0.78
ANSS,20140227,0,0.96
ANSS,20140501,1,0.76
ANSS,20140805,2,0.86
ANSS,20141105,3,0.89
ANSS,20150226,0,0.92
ANSS,20150506,1,0.77
ANSS,20150805,2,0.85
ANSS,20151105,3,0.9
ANSS,20160225,0,0.91
ANSS,20160505,1,0.77
ANSS,20160804,2,0.93
ANSS,20161103,3,0.95
ANSS,20170222,0,0.98
ANSS,20170503,1,0.89
AON,20040601,1,-0.09
AON,20040810,2,-0.09
AON,20041109,3,-0.16
AON,20050203,0,0.39
AON,20050515,1,-0.2
AON,20050815,2,-0.2
AON,20051108,3,-0.29
AON,20060207,0,-0.29
AON,20060613,1,-0.28
AON,20060727,2,-0.39
APA,19830419,1,0.1286
APA,19830721,2,0.11900000000000001
APA,19831018,3,0.1143
APA,19840218,0,0.1143
APA,19840425,1,0.1286
APA,19840721,2,0.1095
APA,19841020,3,0.1143
APA,19850222,0,0.1238
APA,19850419,1,0.1429
APA,19850722,2,0.1238
APA,19851022,3,0.1095
APA,19860221,0,-0.1952
APA,19860421,1,0.0619
APA,19860718,2,0.0333
APA,19861021,3,0.0429
APA,19870220,0,-0.0143
APA,19870422,1,0.0
APA,19870727,2,0.019
APA,19871026,3,-0.0143
APA,19880219,0,-1.6952
APA,19880423,1,0.0333
APA,19880723,2,0.0095
APA,19881026,3,0.0381
APA,19890216,0,0.0286
APA,19890426,1,0.0762
APA,19890726,2,0.0667
APA,19891025,3,0.0714
APA,19900207,0,0.0857
APA,19900424,1,0.1238
APA,19900724,2,0.081
APA,19901016,3,0.1
APA,19910201,0,0.1238
APA,19910423,1,0.1286
APA,19910723,2,0.0714
APA,19911029,3,0.081
APA,19920204,0,0.1524
APA,19920421,1,0.0429
APA,19920721,2,0.0571
APA,19921020,3,0.0857
APA,19930202,0,0.1143
APA,19930420,1,0.1143
APA,19930720,2,0.1048
APA,19931026,3,0.081
APA,19940209,0,0.1048
APA,19940419,1,0.0714
APA,19940719,2,0.081
APA,19941025,3,0.081
APA,19950202,0,0.1
APA,19950420,1,0.0476
APA,19950720,2,0.0619
APA,19951024,3,0.0476
APA,19960130,0,0.0905
APA,19960425,1,0.0952
APA,19960725,2,0.1381
APA,19961024,3,0.1619
APA,19970130,0,0.2714
APA,19970424,1,0.281
APA,19970724,2,0.1381
APA,19971023,3,0.1619
APA,19980129,0,0.21899999999999997
APA,19980423,1,0.0857
APA,19980723,2,0.0429
APA,19981021,3,0.0143
APA,19990202,0,-0.0143
APA,19990429,1,-0.019
APA,19990729,2,0.1333
APA,19991028,3,0.281
APA,20000203,0,0.381
APA,20000427,1,0.4571
APA,20000727,2,0.5667
APA,20001026,3,0.7667
APA,20010201,0,0.9333
APA,20010426,1,1.0238
APA,20010726,2,0.8809999999999999
APA,20011025,3,0.5667
APA,20020131,0,0.2524
APA,20020425,1,0.2619
APA,20020725,2,0.4762
APA,20021024,3,0.4762
APA,20030130,0,0.5905
APA,20030424,1,0.97
APA,20030724,2,0.88
APA,20031023,3,0.905
APA,20040129,0,0.87
APA,20040422,1,1.06
APA,20040729,2,1.21
APA,20041028,3,1.31
APA,20050127,0,1.52
APA,20050428,1,1.67
APA,20050728,2,1.76
APA,20051027,3,2.05
APA,20060202,0,2.35
APA,20060427,1,1.97
APA,20060727,2,2.17
APA,20061026,3,1.77
APA,20070201,0,1.56
APA,20070426,1,1.47
APA,20070726,2,1.89
APA,20071025,3,2.17
APA,20080207,0,2.92
APA,20080501,1,2.99
APA,20080731,2,4.28
APA,20081030,3,3.19
APA,20090219,0,0.82
APA,20090430,1,0.65
APA,20090730,2,1.41
APA,20091029,3,1.58
APA,20100218,0,1.96
APA,20100429,1,2.1
APA,20100720,2,2.44
APA,20101104,3,2.19
APA,20110217,0,2.19
APA,20110428,1,2.9
APA,20110804,2,3.22
APA,20111103,3,2.95
APA,20120216,0,2.94
APA,20120503,1,3.0
APA,20120802,2,2.07
APA,20121101,3,2.16
APA,20130214,0,2.27
APA,20130509,1,2.02
APA,20130801,2,2.01
APA,20131107,3,2.32
APA,20140213,0,1.57
APA,20140508,1,1.78
APA,20140731,2,1.67
APA,20141106,3,1.38
APA,20150212,0,1.07
APA,20150507,1,-0.37
APA,20150806,2,0.22
APA,20151105,3,-0.05
APA,20160225,0,-0.06
APA,20160505,1,-0.4
APA,20160804,2,-0.26
APA,20161103,3,-0.03
APA,20170223,0,-0.06
APA,20170504,1,0.08
APC,19861027,3,-0.0025
APC,19870130,0,0.0
APC,19870501,1,0.0
APC,19870731,2,0.0
APC,19871102,3,0.0125
APC,19880130,0,0.0325
APC,19880429,1,0.06
APC,19881028,3,0.075
APC,19890126,0,0.0675
APC,19890429,1,0.07
APC,19890802,2,0.025
APC,19891027,3,0.0125
APC,19900201,0,0.0675
APC,19900426,1,0.095
APC,19900731,2,0.0025
APC,19901026,3,0.0325
APC,19910201,0,0.1275
APC,19910426,1,0.06
APC,19910729,2,0.0
APC,19911101,3,0.0025
APC,19920203,0,0.0875
APC,19920501,1,0.02
APC,19920728,2,0.01
APC,19921030,3,0.035
APC,19930128,0,0.1025
APC,19930429,1,0.07
APC,19930726,2,0.055
APC,19931029,3,0.04
APC,19940128,0,0.06
APC,19940428,1,0.0725
APC,19940728,2,0.05
APC,19941027,3,0.045
APC,19950126,0,0.0075
APC,19950427,1,0.0175
APC,19950727,2,0.0375
APC,19951026,3,0.005
APC,19960201,0,0.03
APC,19960425,1,0.0875
APC,19960725,2,0.075
APC,19961031,3,0.0625
APC,19970130,0,0.1575
APC,19970424,1,0.145
APC,19970724,2,0.0575
APC,19971030,3,0.0725
APC,19980129,0,0.175
APC,19980430,1,0.03
APC,19980729,2,0.01
APC,19981029,3,-0.01
APC,19990128,0,-0.05
APC,19990429,1,-0.04
APC,19990729,2,0.03
APC,19991027,3,0.075
APC,20000126,0,0.12
APC,20000427,1,0.15
APC,20000728,2,0.28
APC,20001026,3,0.62
APC,20010201,0,0.94
APC,20010426,1,1.26
APC,20010726,2,0.75
APC,20011025,3,0.405
APC,20020131,0,0.205
APC,20020425,1,0.17
APC,20020725,2,0.465
APC,20021031,3,0.37
APC,20030131,0,0.605
APC,20030425,1,0.725
APC,20030731,2,0.6
APC,20031031,3,0.73
APC,20040130,0,0.585
APC,20040430,1,0.86
APC,20040730,2,0.795
APC,20041029,3,0.935
APC,20050128,0,1.02
APC,20050429,1,1.025
APC,20050729,2,1.06
APC,20051028,3,1.43
APC,20060206,0,1.94
APC,20060427,1,1.42
APC,20060727,2,1.44
APC,20061106,3,1.76
APC,20070206,0,1.28
APC,20070430,1,1.14
APC,20070730,2,1.24
APC,20071105,3,0.7
APC,20080204,0,0.88
APC,20080505,1,1.44
APC,20080804,2,1.76
APC,20081103,3,1.62
APC,20090202,0,0.15
APC,20090506,1,-0.53
APC,20090803,2,-0.56
APC,20091102,3,-0.11
APC,20100201,0,0.04
APC,20100503,1,0.83
APC,20100803,2,0.49
APC,20101101,3,0.21
APC,20110131,0,0.29
APC,20110502,1,0.72
APC,20110725,2,1.14
APC,20111031,3,0.66
APC,20120206,0,0.85
APC,20120430,1,0.92
APC,20120730,2,0.85
APC,20121029,3,0.84
APC,20130204,0,0.91
APC,20130506,1,1.08
APC,20130729,2,1.05
APC,20131104,3,1.13
APC,20140203,0,0.74
APC,20140505,1,1.26
APC,20140729,2,1.32
APC,20141028,3,1.16
APC,20150202,0,0.37
APC,20150504,1,-0.72
APC,20150728,2,0.01
APC,20151027,3,-0.72
APC,20160201,0,-0.57
APC,20160502,1,-1.12
APC,20160726,2,-0.6
APC,20161031,3,-0.89
APC,20170131,0,-0.5
APC,20170502,1,-0.6
APD,19830421,1,0.0987
APD,19830721,2,0.11
APD,19831019,3,0.1175
APD,19840128,0,0.1363
APD,19840420,1,0.1462
APD,19840721,2,0.16
APD,19841019,3,0.1313
APD,19850125,0,0.1313
APD,19850418,1,0.1438
APD,19850722,2,0.1562
APD,19851018,3,0.1625
APD,19860124,0,0.1462
APD,19860418,1,0.165
APD,19860721,2,0.1525
APD,19861021,3,0.115
APD,19870122,0,0.155
APD,19870420,1,0.18
APD,19870721,2,0.1825
APD,19871019,3,0.175
APD,19880122,0,0.2525
APD,19880422,1,0.255
APD,19880723,2,0.2375
APD,19881021,3,0.23
APD,19890123,0,0.26
APD,19890420,1,0.2425
APD,19890724,2,0.23
APD,19891019,3,0.225
APD,19900122,0,0.225
APD,19900426,1,0.245
APD,19900725,2,0.255
APD,19901022,3,0.2575
APD,19910122,0,0.2575
APD,19910420,1,0.275
APD,19910722,2,0.2575
APD,19911021,3,0.26
APD,19920122,0,0.285
APD,19920422,1,0.3125
APD,19920724,2,0.3
APD,19921021,3,0.285
APD,19930122,0,0.285
APD,19930422,1,0.325
APD,19930723,2,0.29
APD,19931022,3,0.26
APD,19940121,0,0.32
APD,19940421,1,0.325
APD,19940722,2,0.36
APD,19941021,3,0.35
APD,19950120,0,0.385
APD,19950425,1,0.395
APD,19950726,2,0.415
APD,19951024,3,0.42
APD,19960124,0,0.4
APD,19960423,1,0.425
APD,19960723,2,0.435
