,surprise_median_fa,surprise_mean_fa,TICKER,year,quarternum,Skew,Kurtosis,delta_return,Y
"('2013', 0)",-0.845154254728516,-1.1268723396380218,LLTC,2013,0,-0.050213840985121515,0.43,0.02950000000000008,0
"('2013', 0)",-0.845154254728516,-1.1268723396380218,LLTC,2013,0,-0.050213840985121515,0.43,0.02950000000000008,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 1)",2.5968960722002854,2.108994385908111,LLTC,2013,1,-0.0566046934741369,0.42,-0.0049000000000000155,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 2)",-0.45302400934055836,-0.7074144145856417,LLTC,2013,2,-0.028197003014722145,0.45,-0.005900000000000016,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2013', 3)",3.4391796971439623,4.022798069992635,LLTC,2013,3,0.025563409956061836,0.44,0.03390000000000004,0
"('2014', 0)",-2.828427124746187,-2.828427124746179,LLTC,2014,0,2.7874281208274105e-16,0.47,-0.009499999999999953,0
"('2014', 0)",-2.828427124746187,-2.828427124746179,LLTC,2014,0,2.7874281208274105e-16,0.47,-0.009499999999999953,0
"('2014', 0)",-2.828427124746187,-2.828427124746179,LLTC,2014,0,2.7874281208274105e-16,0.47,-0.009499999999999953,0
"('2014', 0)",-2.828427124746187,-2.828427124746179,LLTC,2014,0,2.7874281208274105e-16,0.47,-0.009499999999999953,0
"('2014', 0)",-2.828427124746187,-2.828427124746179,LLTC,2014,0,2.7874281208274105e-16,0.47,-0.009499999999999953,0
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2014', 1)",-0.7342770779302639,-0.7009008471152415,LLTC,2014,1,0.002282447317506233,0.51,-0.05730000000000002,1
"('2000', 0)",,,MA,2000,0,0.0,1.45,-0.09299999999999997,1
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2000', 3)",-5.646924393157823,-5.556573602867298,MA,2000,3,0.010042768197024304,0.395,0.0021999999999999797,0
"('2001', 0)",,,MA,2001,0,0.0,1.57,0.03649999999999998,0
"('2003', 2)",52.32590180780447,52.32590180780447,MA,2003,2,0.0,-0.44,0.02960000000000007,0
"('2003', 2)",52.32590180780447,52.32590180780447,MA,2003,2,0.0,-0.44,0.02960000000000007,0
"('2003', 3)",,,MA,2003,3,0.0,0.11,0.03620000000000001,0
"('2004', 0)",,,MA,2004,0,0.0,1.38,-0.008000000000000007,0
"('2004', 2)",,,MA,2004,2,0.0,0.36,-0.027000000000000024,1
"('2005', 0)",-5.798275605729693,-5.798275605729693,MA,2005,0,0.0,1.4449999999999998,0.1079000000000001,1
"('2005', 0)",-5.798275605729693,-5.798275605729693,MA,2005,0,0.0,1.4449999999999998,0.1079000000000001,1
"('1999', 1)",,,MO,1999,1,0.0,0.87,0.09850000000000003,1
"('2004', 2)",,,MO,2004,2,0.0,1.25,-0.025599999999999956,1
"('2006', 0)",-8.343860018001271,-8.343860018001271,MO,2006,0,0.0,1.4649999999999999,0.0035000000000000586,0
"('2006', 0)",-8.343860018001271,-8.343860018001271,MO,2006,0,0.0,1.4649999999999999,0.0035000000000000586,0
"('2006', 3)",0.7071067811865475,0.7071067811865475,MO,2006,3,0.0,1.375,-0.007900000000000018,0
"('2006', 3)",0.7071067811865475,0.7071067811865475,MO,2006,3,0.0,1.375,-0.007900000000000018,0
"('2007', 0)",40.30508652763318,40.30508652763318,MO,2007,0,0.0,0.985,-0.011399999999999966,0
"('2007', 0)",40.30508652763318,40.30508652763318,MO,2007,0,0.0,0.985,-0.011399999999999966,0
"('2008', 0)",-3.9666441401095835,-4.336864259853145,MO,2008,0,-0.07029937737917012,1.15,-0.047699999999999965,1
"('2008', 0)",-3.9666441401095835,-4.336864259853145,MO,2008,0,-0.07029937737917012,1.15,-0.047699999999999965,1
"('2008', 0)",-3.9666441401095835,-4.336864259853145,MO,2008,0,-0.07029937737917012,1.15,-0.047699999999999965,1
"('2008', 0)",-3.9666441401095835,-4.336864259853145,MO,2008,0,-0.07029937737917012,1.15,-0.047699999999999965,1
"('2008', 0)",-3.9666441401095835,-4.336864259853145,MO,2008,0,-0.07029937737917012,1.15,-0.047699999999999965,1
"('1998', 0)",,,MSFT,1998,0,0.0,0.1113,0.14460000000000006,1
"('1998', 3)",,,MSFT,1998,3,0.0,0.125,0.0492999999999999,0
"('1999', 2)",,,MSFT,1999,2,0.0,0.17,-0.13790000000000002,1
"('2000', 3)",,,MSFT,2000,3,0.0,0.245,0.34539999999999993,1
"('2002', 3)",,,MSFT,2002,3,0.0,0.23,0.053199999999999914,0
"('2003', 2)",-0.7071067811865466,-0.7071067811865466,MSFT,2003,2,0.0,0.235,-0.010499999999999954,0
"('2003', 2)",-0.7071067811865466,-0.7071067811865466,MSFT,2003,2,0.0,0.235,-0.010499999999999954,0
"('2004', 3)",,,MSFT,2004,3,0.0,0.3,0.01540000000000008,0
"('2005', 0)",,,MSFT,2005,0,0.0,0.28,-0.0019000000000000128,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 2)",1.3368747295663839,0.8594194690069632,MSFT,2005,2,-0.035867029275086636,0.3,0.03330000000000011,0
"('2005', 3)",-inf,-inf,MSFT,2005,3,0.0,0.36,0.09010000000000007,1
"('2005', 3)",-inf,-inf,MSFT,2005,3,0.0,0.36,0.09010000000000007,1
"('2006', 1)",,,MSFT,2006,1,0.0,0.32,-0.14790000000000003,1
"('2006', 2)",,,MSFT,2006,2,0.0,0.33,0.05950000000000011,0
"('2006', 3)",,,MSFT,2006,3,0.0,0.34,0.03210000000000002,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 1)",24.218829949812395,24.398228690181384,MSFT,2007,1,0.006695178798016573,0.31,0.050899999999999945,0
"('2007', 2)",,,MSFT,2007,2,0.0,0.31,-0.06320000000000003,0
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 1)",-1.8708286933869702,-1.0690449676496987,MSFT,2008,1,0.021520217565052038,0.48,-0.0796,1
"('2008', 3)",,,MSFT,2008,3,0.0,0.56,-0.0645,0
"('2009', 0)",,,MSFT,2009,0,0.0,0.39,0.11280000000000001,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 1)",0.5773502691896264,0.5773502691896264,MSFT,2009,1,0.0,0.38,0.021099999999999897,0
"('2009', 2)",-0.5097943394676696,-0.18692459113814522,MSFT,2009,2,0.19081259574346177,0.42,-0.08220000000000005,1
"('2009', 2)",-0.5097943394676696,-0.18692459113814522,MSFT,2009,2,0.19081259574346177,0.42,-0.08220000000000005,1
"('2009', 2)",-0.5097943394676696,-0.18692459113814522,MSFT,2009,2,0.19081259574346177,0.42,-0.08220000000000005,1
"('2009', 3)",,,MSFT,2009,3,0.0,0.445,0.017800000000000038,1
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2010', 0)",17.641883671523114,17.988937120798976,MSFT,2010,0,0.030128304591072907,0.435,-0.035699999999999954,0
"('2011', 2)",,,MSFT,2011,2,0.0,0.67,-0.04259999999999997,0
"('2011', 3)",,,MSFT,2011,3,0.0,0.8,-0.018900000000000028,1
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 1)",-0.1974547172814094,0.2544971911627053,MSFT,2012,1,0.6896034161956686,0.66,0.0242,0
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 2)",3.2570621482552897,3.4167220574834896,MSFT,2012,2,0.02092243374380054,0.585,-0.04810000000000003,1
"('2012', 3)",-11.99999999999999,-11.99999999999999,MSFT,2012,3,0.0,0.77,0.0006999999999999229,0
"('2012', 3)",-11.99999999999999,-11.99999999999999,MSFT,2012,3,0.0,0.77,0.0006999999999999229,0
"('2012', 3)",-11.99999999999999,-11.99999999999999,MSFT,2012,3,0.0,0.77,0.0006999999999999229,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
"('2013', 0)",0.0,0.27442944734505553,MSFT,2013,0,0.05540837625944516,0.76,-0.012599999999999945,0
